FragmentID	PGF.NH	COX.NH	CIGAR	NM	XG
WTCHG_18627:2:100:17677:6355	1	1	S	0	A0
WTCHG_18627:2:100:17698:6124	1	1	S	0	A0
WTCHG_18627:2:100:17708:5017	1	1	S	0	A0
WTCHG_18627:2:100:17711:21147	1	1	S	0	A0
WTCHG_18627:2:100:17716:13397	1	1	S	0	A0
WTCHG_18627:2:100:17719:18858	1	1	S	0	A0
WTCHG_18627:2:100:17733:13098	1	1	S	0	A0
WTCHG_18627:2:100:17742:3483	1	1	S	0	A0
WTCHG_18627:2:100:17743:4840	1	1	S	0	A0
WTCHG_18627:2:100:17746:4466	1	1	S	0	A0
WTCHG_18627:2:100:17755:10943	1	1	S	0	A0
WTCHG_18627:2:100:17758:3577	1	1	S	0	A0
WTCHG_18627:2:100:17760:2859	1	1	S	0	A0
WTCHG_18627:2:100:17762:4995	1	1	S	0	A0
WTCHG_18627:2:100:17775:8657	1	1	S	0	A0
WTCHG_18627:2:100:17775:9668	1	1	S	0	A0
WTCHG_18627:2:100:17785:19816	1	1	S	0	A0
WTCHG_18627:2:100:17789:6292	1	1	S	0	A0
WTCHG_18627:2:100:17790:21153	1	1	S	0	A0
WTCHG_18627:2:100:17802:4501	1	1	S	0	A0
WTCHG_18627:2:100:17817:4594	1	1	S	0	A0
WTCHG_18627:2:100:17824:3373	1	1	S	0	A0
WTCHG_18627:2:100:17831:15216	1	1	S	0	A0
WTCHG_18627:2:100:17844:10097	1	1	S	0	A0
WTCHG_18627:2:100:17858:5131	1	1	S	0	A0
WTCHG_18627:2:100:17858:9720	1	1	S	0	A0
WTCHG_18627:2:100:17883:12103	1	1	S	0	A0
WTCHG_18627:2:100:17885:7995	1	1	S	0	A0
WTCHG_18627:2:100:17912:15786	1	1	S	0	A0
WTCHG_18627:2:100:17931:2453	1	1	S	0	A0
WTCHG_18627:2:100:17941:16092	1	1	S	0	A0
WTCHG_18627:2:100:17963:20465	1	1	S	0	A0
WTCHG_18627:2:100:17973:12083	1	1	S	0	A0
WTCHG_18627:2:100:1797:12831	1	1	S	0	A0
WTCHG_18627:2:100:17998:7226	1	1	S	0	A0
WTCHG_18627:2:100:18010:7975	1	1	S	0	A0
WTCHG_18627:2:100:18023:12355	1	1	S	0	A0
WTCHG_18627:2:100:18035:6600	1	1	S	0	A0
WTCHG_18627:2:100:18037:18844	1	1	S	0	A0
WTCHG_18627:2:100:1804:13464	1	1	S	0	A0
WTCHG_18627:2:100:18057:18724	1	1	S	0	A0
WTCHG_18627:2:100:18090:16714	1	1	S	0	A0
WTCHG_18627:2:100:18100:2255	1	1	S	0	A0
WTCHG_18627:2:100:18102:19466	1	1	S	0	A0
WTCHG_18627:2:100:18105:20875	1	1	S	0	A0
WTCHG_18627:2:100:18111:3555	1	1	S	0	A0
WTCHG_18627:2:100:18119:8129	1	1	S	0	A0
WTCHG_18627:2:100:18149:3613	1	1	S	0	A0
WTCHG_18627:2:100:1814:12375	1	1	S	0	A0
WTCHG_18627:2:100:18157:8388	1	1	S	0	A0
WTCHG_18627:2:100:1815:21164	1	1	S	0	A0
WTCHG_18627:2:100:18173:2093	1	1	S	0	A0
WTCHG_18627:2:100:18173:4941	1	1	S	0	A0
WTCHG_18627:2:100:18174:7079	1	1	S	0	A0
WTCHG_18627:2:100:18178:6380	1	1	S	0	A0
WTCHG_18627:2:100:18205:12582	1	1	S	0	A0
WTCHG_18627:2:100:18205:13051	1	1	S	0	A0
WTCHG_18627:2:100:18206:20115	1	1	S	0	A0
WTCHG_18627:2:100:1820:16421	1	1	S	0	A0
WTCHG_18627:2:100:18239:21055	1	1	S	0	A0
WTCHG_18627:2:100:18249:21204	1	1	S	0	A0
WTCHG_18627:2:100:18259:12739	1	1	S	0	A0
WTCHG_18627:2:100:1826:16719	1	1	S	0	A0
WTCHG_18627:2:100:18271:16016	1	1	S	0	A0
WTCHG_18627:2:100:18272:1089	1	1	S	0	A0
WTCHG_18627:2:100:18289:12692	1	1	S	0	A0
WTCHG_18627:2:100:18296:14549	1	1	S	0	A0
WTCHG_18627:2:100:18299:13888	1	1	S	0	A0
WTCHG_18627:2:100:18305:11444	1	1	S	0	A0
WTCHG_18627:2:100:18313:19847	1	1	S	0	A0
WTCHG_18627:2:100:18331:18475	1	1	S	0	A0
WTCHG_18627:2:100:18335:3503	1	1	S	0	A0
WTCHG_18627:2:100:1834:20132	1	1	S	0	A0
WTCHG_18627:2:100:1835:17432	1	1	S	0	A0
WTCHG_18627:2:100:18371:2445	1	1	S	0	A0
WTCHG_18627:2:100:18376:10297	1	1	S	0	A0
WTCHG_18627:2:100:10041:14691	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10083:5835	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10251:17564	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1029:13925	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10312:18325	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10555:9937	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10571:6972	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10626:16095	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10743:14599	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10772:3909	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10885:17329	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11059:14873	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11178:11454	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11228:19854	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11296:13286	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11347:16086	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11477:19201	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11561:11522	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11657:10059	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11672:4389	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11696:3717	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11714:20275	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11851:20923	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11890:6027	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:11986:20343	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12075:4192	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12095:15219	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12175:20664	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12343:2248	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12370:5534	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12448:10682	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1244:11881	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12525:18452	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12685:16436	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12736:1422	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:12845:4594	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13018:8020	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13159:13384	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13175:6910	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13211:11516	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13219:19943	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13272:14048	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1334:18265	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13440:9791	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13463:2990	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13600:10968	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13603:4697	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13627:9099	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13719:6218	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13788:5545	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:13967:17431	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14088:15546	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14172:21018	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14219:11891	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14238:9357	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14280:10249	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14298:14900	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14390:17733	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14559:13718	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1468:2092	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14703:21152	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14719:11844	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14735:17420	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:14884:11663	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15078:17307	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15138:3543	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15172:12141	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15359:13979	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15591:12837	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15758:12135	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15765:2015	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15961:1993	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:15965:12283	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16021:14549	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16134:11410	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16269:14980	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16374:19013	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16662:1970	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16706:19384	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16855:20806	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:16876:9973	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17026:11475	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1703:12556	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17112:13664	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17201:6610	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17373:19407	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17738:12989	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:17816:20498	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1801:9743	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18031:13896	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18070:15517	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18263:11802	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18315:20768	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18337:10607	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1835:19219	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18409:2868	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18540:19511	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18548:15657	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18614:6178	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1868:1080	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18698:4408	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18707:19514	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18961:7776	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:18976:16754	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19091:7289	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19124:7758	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19215:8357	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19308:11932	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:1933:1710	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19379:2066	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19383:14717	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:19741:9669	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2043:9342	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2231:13168	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2277:2779	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2313:19570	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2328:12796	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2351:8739	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2439:2315	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2476:6958	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2568:9712	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2761:2991	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2907:11213	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2972:16353	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:2994:1529	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3132:17088	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3464:1858	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3571:20836	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3582:14819	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3586:2734	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3830:20750	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3844:12806	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:3858:7974	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4066:12288	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4265:9393	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4345:15872	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4356:10190	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4397:5026	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4407:10604	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4413:20118	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4456:17126	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4679:5896	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4700:2226	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:4859:10314	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:5059:18553	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:5224:14188	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:5357:10084	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:5606:8026	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:6022:1850	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:6083:16919	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:6414:13731	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:6420:5758	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:6902:14979	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7068:15579	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7136:9984	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7256:17402	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7447:7389	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7588:11599	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7662:4761	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7702:11242	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7799:20923	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:7851:10851	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8017:20585	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8150:10951	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8163:4720	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8304:5659	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8360:6558	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8376:4203	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8403:14353	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8492:13210	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8714:7718	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8723:20202	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8940:18456	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:8962:13040	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9023:11657	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9135:10663	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9194:17122	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9414:9840	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9471:4649	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9692:11468	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9710:12659	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9869:5939	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9925:15944	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:9997:18562	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10180:3157	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10186:19047	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10224:7535	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10329:10696	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10428:2310	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10474:18366	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10491:16937	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10504:3415	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10516:21158	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10600:8976	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10662:8792	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10718:15175	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10755:3514	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:10924:11635	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11072:16410	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11233:6901	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11299:3833	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11379:20892	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11392:7601	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11469:1954	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11564:4436	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:11924:4723	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:12067:18964	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:12477:20508	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:12638:16163	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:12733:13637	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:12750:14306	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13014:5520	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13086:12070	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13149:18295	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13215:2959	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13217:3894	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1327:20985	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13498:7237	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13504:3185	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13516:11813	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13524:4141	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13638:9354	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13880:7366	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13926:17775	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13966:14331	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13971:15757	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:13972:15535	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14018:10306	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14102:21102	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14170:19761	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1419:4144	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14315:14652	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14323:19980	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14324:16784	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14402:7895	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14566:8060	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14593:11362	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14601:18240	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14807:14952	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14846:19706	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1484:7289	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:14971:14297	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15076:9799	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15116:5062	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15139:7684	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15207:3303	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15300:4666	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15491:12246	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15583:3166	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:15884:13053	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1597:16631	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16046:19894	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16107:14782	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16144:5144	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16410:3464	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16445:15275	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16495:16746	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16546:12831	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16578:7962	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16585:5432	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1663:5437	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16711:7987	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16755:3084	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16853:13689	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16875:12443	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:16914:17051	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17179:16019	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17228:9224	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17235:18982	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17494:21098	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17544:6251	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1762:4044	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17655:20192	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1771:5518	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1773:8343	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17952:14308	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:17988:5796	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:1804:16961	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18293:18237	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18325:4786	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18449:17923	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18521:12189	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18629:2323	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18659:14569	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18660:14759	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18696:9183	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:18973:5687	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:19120:10804	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:19461:17300	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:19464:10260	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:19585:5872	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2009:2922	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2025:15010	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2137:8348	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2142:13898	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2189:11955	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2259:8018	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2298:6723	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2444:4746	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2576:4778	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2647:16750	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2716:18387	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:2865:14748	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3362:18827	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3433:11162	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3499:16799	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3637:7540	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3851:7336	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:3869:10237	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4203:1483	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4303:9967	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4486:3825	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4494:8329	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4536:20293	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4638:18270	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4745:5741	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4760:20926	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:4860:18406	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5135:20243	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5248:6392	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5327:1302	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5329:7670	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5521:12654	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5915:16426	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5926:2664	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:5990:19186	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6013:5129	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6137:2107	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6363:20369	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6432:16289	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6803:11122	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6861:13476	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:6944:1734	1	1	S	D:P>C	A1C
